date,befolkning1
2025M10,10610485.0
2025M09,10609460.0
2025M08,10605098.0
2025M07,10596652.0
2025M06,10592686.0
2025M05,10591058.0
2025M04,10588818.0
2025M03,10587696.0
2025M02,10587970.0
2025M01,10588020.0
